,stage_1,stage_2,stage_3,stage_4
hsa-mir-6816,1.8603673286499351,1.8904722837426964,2.2803741850027577,-0.032363708907488
hsa-mir-6817,-0.9601583836382138,-1.4123654403821186,-1.1420403875083682,-1.6683631502994491
hsa-mir-6818,-0.2061582734528821,-0.2579116168115689,-0.09027898151910642,-0.26073761786028493
hsa-mir-6819,0.6560344539894942,1.3591553528778306,1.10422338257795,1.0561735737953697
hsa-mir-6820,0.3321103771649197,0.20403271067222686,-0.01761391357303551,-0.15180181236478232
hsa-mir-6821,-0.09725789846914099,-0.03682000401887081,0.028015114023227577,-0.6685668805763897
hsa-mir-6822,0.5848270176627776,0.28058989821269087,0.5022661443999118,0.7302093916254372
hsa-mir-6823,2.1574007500760226,1.5393648906323847,0.027417925546335938,2.384003512958672
hsa-mir-6824,-0.6279320110138649,-0.8487260918020475,-0.5595050125032363,-1.784028238806248
hsa-mir-6825,-0.657105031099669,-0.745248702962355,-0.3552291587816834,-0.9084377901329589
hsa-mir-6826,-0.3571876204816648,-0.36561930418584876,-1.5010430162919635,-2.613445920009962
hsa-mir-6827,-0.24170720596913284,0.5555520808487495,-0.10263148608778709,-0.22208290912712939
hsa-mir-6828,4.569287755711643,5.386982222979243,0.0,0.0
hsa-mir-6829,1.3298506421901668,1.1219238791670705,0.32758522317434635,0.2395622864631352
hsa-mir-6830,0.4077044951728493,0.9366989917611965,1.181393338990331,-1.0815742978553995
hsa-mir-6831,7.332906205355806,4.672957942352899,7.502498370461081,5.566864244472847
hsa-mir-6832,-0.29596818573499495,-0.32827337198780315,-0.08538613568186469,-0.27697654560839124
hsa-mir-6833,-0.25102875033248667,-0.35071160623384734,-0.19808235626304235,-0.6584668913740643
hsa-mir-6834,0.1234221290548099,-0.01982348990795984,0.616654109067254,0.35919542570274726
hsa-mir-6835,5.17149881573738,5.427097843708745,6.081549023161024,8.221621420625704
hsa-mir-6836,0.06167480995917436,-0.4790725946415085,0.07612215826546488,-1.1539231190422727
hsa-mir-6837,-0.14710593330935942,-0.09180980033545062,-0.07058961331016553,-0.40839767531409543
hsa-mir-6838,-0.9612736953304218,-1.1763166693864517,-1.1947939123445923,-0.9275025583246103
hsa-mir-6839,-0.3079389982734897,-0.3758877152645814,-0.08692858122579239,-0.27964194403508225
hsa-mir-6840,-0.31360280408740276,0.007126049525944775,-0.32327183256545344,-0.05788295879205079
hsa-mir-6841,4.832445447854083,5.166611118815625,0.0,7.507029875647779
hsa-mir-6842,-0.4825636200725312,-0.3612878287527089,-0.42514294710184725,-0.4849847729759895
hsa-mir-6843,0.7188777295854112,0.3776425213271394,0.4027373140909394,0.3686722461863401
hsa-mir-6844,-0.06059286535176105,-0.22443535559620711,-0.29066971876193376,0.4877793155498308
hsa-mir-6845,0.19731351452680063,0.34295918773979456,-0.7837490732195973,-0.024940507313599623
hsa-mir-6846,-0.8252601524040677,-1.0104918237226361,-1.6521419772617105,-2.2982219920352955
hsa-mir-6847,-0.299324044502809,-0.15145967452725667,-0.09101086594300645,-0.6206820553752453
hsa-mir-6848,-0.22061413083068968,0.5537651774511498,-0.39966850111731245,-6.815272662146662
hsa-mir-6849,1.6880399882603725,0.8812534266711236,1.9020309190376936,2.7240347208968547
hsa-mir-6850,-0.8969941908543112,-0.8977233298666574,-0.6167784029924861,-1.2804919535037411
hsa-mir-6851,1.808117971022866,1.6695564401974403,1.965902762831276,1.3505416278376388
hsa-mir-6852,0.020665065431847863,-0.2112960674248116,-0.120899538695602,-0.6003824603682889
hsa-mir-6853,2.4020086381266244,2.4241625532747015,1.9937129245610832,2.7345638089782436
hsa-mir-6854,0.3276136054444701,0.3185738825875234,0.36123326525758137,0.31548159252147545
hsa-mir-6855,-0.9549947263542652,-0.6104642811288341,-0.8321569791699363,-0.23446711069410953
hsa-mir-6856,1.4560864634632216,1.0242291860839328,1.4346836432650583,1.7594076007406514
hsa-mir-6857,-0.16080492432665755,0.25400687510897735,0.760955712400675,0.34043661275482406
hsa-mir-6858,-0.10622778335063442,-0.4575108296180319,-0.41562904273170853,-0.24193777622115636
hsa-mir-6859-1,0.0,0.0,0.0,0.0
hsa-mir-6859-2,0.0,0.0,0.0,0.0
hsa-mir-6859-3,0.0,0.0,0.0,0.0
hsa-mir-6859-4,0.0,3.8982586166880426,0.0,0.0
hsa-mir-6860,-1.1287251116677064,-0.5601627145962981,-0.5122051110834417,-0.4585085951319145
hsa-mir-6861,-0.2484583147597786,-0.8794761900917667,0.14214716030385874,-1.0538586927839508
hsa-mir-6862-1,7.791042629228223,7.262142753352891,8.412479601827766,7.501690821763252
hsa-mir-6862-2,8.105772127368667,7.0710106007522375,7.9747806871424105,0.0
hsa-mir-6863,3.525391592903648,5.277193791086072,4.60529451951968,0.0
hsa-mir-6864,7.251459325775889,3.618661991120345,6.2366708258599335,6.158503822362487
hsa-mir-6865,-0.5833715593186488,-0.8425417386382693,-1.1620165259370514,-0.37883821610167756
hsa-mir-6866,0.3044428004206624,-1.281719048091579,-0.2138706065785487,0.08771050293010595
hsa-mir-6867,7.5352700176720075,7.617769647408512,8.374796313024241,6.621413840424843
hsa-mir-6868,1.0800029360602037,0.9697207232751636,0.9920336683995636,1.093495242151979
hsa-mir-6869,-0.6161549412335827,0.4123451053805196,-0.27706756109647807,-7.734383237440362
hsa-mir-6870,-0.6547197579363702,-0.8576374928847875,-1.285230504773763,-1.0965449650519277
hsa-mir-6871,0.2951223740503008,0.3921201892155274,0.2721496174861201,0.07545524951966162
hsa-mir-6872,-1.2851403464283948,-2.36047576324743,-1.2038818169608583,-2.7047941500869666
hsa-mir-6873,2.7780568234599246,2.140432250368406,2.007644491767005,-0.29515619733446474
hsa-mir-6874,-0.19602043089478738,-0.41187783791991106,-0.2883295172522607,-0.35627817827932257
hsa-mir-6875,0.4570532328718514,0.37057842823468434,0.2640150628967743,-0.3705433045203764
hsa-mir-6876,6.298455604307704,6.526362044795357,6.893346260865119,5.832146838918009
hsa-mir-6877,-0.2642709327972147,-0.15984150615538759,-0.25399686366622615,-0.7401178025232567
hsa-mir-6878,-0.9740597089989618,-1.385646193466651,-0.8675970939866692,-1.4068966344377178
hsa-mir-6879,-1.1292803543607306,-0.687257789930562,-1.0911074932456564,-1.5465668068244398
hsa-mir-6880,-0.34524562670431697,-0.2329454098911435,0.37427088045588014,-0.7889182258845289
hsa-mir-6881,1.1376097159362386,0.5748047356746298,0.6987578092971115,-6.686984315533517
hsa-mir-6882,0.5019522211070663,0.23382032010272705,0.6069095835941436,-0.10886285533375369
hsa-mir-6883,0.12106961504569363,0.17466657589651446,-0.254561841461276,0.5254944175135421
hsa-mir-6884,-0.12165976056188263,-0.15674473787469334,-0.18680212218316386,-0.26123459576498975
hsa-mir-6885,1.4387965584204305,1.4468641190604177,1.117957450863949,1.4203998019919237
hsa-mir-6886,-1.0187465427270685,-1.3062003554815722,-1.2436275781231205,-1.9205554938756493
hsa-mir-6887,1.7009838164712092,1.213626071464678,1.3861190800983811,1.251147085173835
hsa-mir-6888,1.4674682845581586,1.671680082541753,1.3912859197077883,1.5369669265646753
hsa-mir-6889,-1.9684827409138648,-0.283701421192507,-1.4422813450365444,-0.6811139123811257
hsa-mir-6890,-0.5505851839071919,-0.7803590165081546,-0.15647217809581626,-2.4793400746239658
hsa-mir-6891,-0.6794140035339546,-0.7461100800009988,-0.5790387344463566,-1.294823336242063
hsa-mir-6892,-0.10631073944607478,0.13891854160229905,0.044686064115441355,0.10086460024443122
hsa-mir-6893,-1.4363834070667256,-0.9980643348351023,-2.9691120001351736,-1.8898666079706914
hsa-mir-6894,-0.4010574392632698,0.027055350951995807,0.020842037369730716,-0.6016349906982202
hsa-mir-6895,-0.09910673676316978,-0.18583525646958607,0.21119829426854117,-0.5834589733583712
hsa-mir-7-1,0.18730403087716932,0.19704452576383036,0.16762851665646558,-0.06998572458929184
hsa-mir-7-2,0.4587639837937135,0.30724833594673334,0.7191385681561022,-0.11937653548306737
hsa-mir-7-3,0.502807203114417,0.22321196221399822,0.7351548091700265,-0.4471688622569148
hsa-mir-708,0.7428366793054679,0.6695055049745287,0.46067530866024214,0.6100856629400879
hsa-mir-7106,-0.3262654332729134,-0.38126199239294023,-1.199049513625033,-0.3167785631725559
hsa-mir-7107,3.9461273877198844,4.425018034411028,0.0,7.07069401241029
hsa-mir-7108,-0.9216322172227027,-1.0731807275701974,-0.6154810500074857,-2.8275219720195084
hsa-mir-7109,0.5171119898903478,-0.04852739430899494,0.6872771484260854,1.6548311466478756
hsa-mir-711,5.132000529623422,0.0,0.0,0.0
hsa-mir-7110,-0.43137662804459564,-0.18479650640307996,-0.6476112973028211,-0.7070049972590179
hsa-mir-7111,-1.4738067310311997,-1.4045567081034889,-1.4216028547503137,-2.4100223122216815
hsa-mir-7112,-0.0889295227961706,-0.11259398752064377,-0.1933527975089092,0.23499560143311826
hsa-mir-7113,-1.2067551717561609,-1.1771899913023003,-0.9213627667383308,-3.252320692789057
hsa-mir-7114,-0.1790863611346447,-0.37100530405337856,-0.6213684591603462,-1.768012062837225
hsa-mir-7150,0.0,0.0,0.0,0.0
hsa-mir-7151,8.496516538195268,8.116120627520589,7.549125219508509,6.788639407044253
hsa-mir-7152,0.5323465605475337,0.5306620266162045,-0.0029087902565839395,0.6204486156975034
hsa-mir-7153,0.0,0.0,0.0,0.0
hsa-mir-7154,0.0,0.0,0.0,0.0
hsa-mir-7155,0.2074828256778499,0.325646816621273,0.33740462889649214,0.006364134016223915
hsa-mir-7156,-0.1124883645489053,-0.40703109332199494,-0.06844591445565956,-0.24659901978383011
hsa-mir-7157,7.149197917769323,5.999242298339969,7.0553196258714355,0.0
hsa-mir-7158,6.471385971462694,7.372999005716937,6.921188070794099,0.0
hsa-mir-7159,0.0,0.0,0.0,0.0
hsa-mir-7160,-1.6305034569569168,-1.73069704612648,-2.1896064306641354,-7.734383237440362
hsa-mir-7161,-1.0335941115667793,-0.9185948065766047,-1.079443050207836,-1.6151727582857411
hsa-mir-7162,0.0,0.0,0.0,0.0
hsa-mir-718,5.750994189484498,4.547980155457558,6.598286078178046,5.566864244472847
hsa-mir-744,0.1888978127018369,0.24119418082160943,0.20211201991557273,0.03504278634699468
hsa-mir-7515,0.0,0.0,0.0,0.0
hsa-mir-758,0.5273925342432773,-0.1913884164804229,0.20591981030366174,0.7868529954365423
hsa-mir-759,0.0,0.0,0.0,0.0
hsa-mir-760,-0.44003042628455147,-0.21173238511860867,-0.10633468729716672,-0.06304314252171835
hsa-mir-761,3.5892489514926926,0.0,0.0,0.0
hsa-mir-762,3.218967329048095,0.0,3.415009160347925,0.0
hsa-mir-764,5.108099572357225,0.0,0.0,0.0
hsa-mir-7641-1,0.5122326260798782,0.5545454153559136,0.9420780430613582,0.6501015175151755
hsa-mir-7641-2,1.1010686427721987,1.0557595769115946,1.6201540477604797,0.42763977460752794
hsa-mir-765,-0.3703011612448211,-0.17662698553420236,-0.11427275655958775,-0.13492684160977117
hsa-mir-766,0.252053485599314,0.28531174231317163,0.47321277689251817,-0.08399588750941875
hsa-mir-767,0.02252407795549247,0.1046294768337834,-0.1775261554500369,-0.06890516387887423
hsa-mir-769,0.04638179973145552,-0.0038452170014575916,-0.06264690941706474,0.1260508225471475
hsa-mir-770,-0.9862113176528595,-2.286271529841528,-1.4018845389595789,-1.1007688864760625
hsa-mir-7702,0.3851133779407829,0.4973219229625172,0.39902085589320624,-0.09007867032687315
hsa-mir-7703,-0.04902905717424961,-0.4867254487397182,-0.03535138711524341,-0.6559925245394448
hsa-mir-7704,6.492635406053814,6.4740498661964345,6.961849517094348,0.0
hsa-mir-7705,-0.020543335632541685,-0.28054151459913196,-0.0818755110487234,0.32661902464375675
hsa-mir-7706,0.5489085421687713,0.6629353796875176,0.6211729274131327,0.466330371751549
hsa-mir-7843,-1.5251811870817609,-1.1044355142263684,-2.165266553651587,-7.626757694467178
hsa-mir-7844,0.03585876179543734,-0.05516606851068749,0.19362635295958866,0.5776661636435447
hsa-mir-7845,-0.5231910278744064,-0.32046374648104065,-0.35795565654462314,-1.6375212554633636
hsa-mir-7846,0.6149182333895329,0.5129608318628471,0.30701120343945165,0.1285966851770182
hsa-mir-7847,4.290470254719428,4.987687039680211,3.262175403104701,5.498621480935735
hsa-mir-7848,-0.2300927454493462,0.49575669846888437,-0.9636724943923052,-7.727821466944999
hsa-mir-7849,-2.4305802865954704,-1.9066249986366621,-1.4329884264215889,-0.5703234343122235
hsa-mir-7850,1.7626088092676364,1.629275131027282,1.6674760458495457,1.7048942267476603
hsa-mir-7851,0.1394496129828976,-0.06281313890429163,-0.22067283700649915,-2.636081268242219
hsa-mir-7852,5.635571361078546,5.823369721673138,5.057764647658932,5.391829793667824
hsa-mir-7853,5.195470030868705,3.516731501547757,4.7460700955845025,0.0
hsa-mir-7854,0.3199185265338897,0.3586479682699461,0.41260607199334987,0.4515828413813855
hsa-mir-7855,0.4348425217982575,0.0773763121730462,0.40295075427943877,1.6774622366971164
hsa-mir-7856,4.728471495562754,0.0,5.8969457703249795,0.0
hsa-mir-7973-1,5.640144764221678,6.358034041047631,6.793382400371583,0.0
hsa-mir-7973-2,5.633199097226809,5.174480869946598,5.646286113911094,0.0
hsa-mir-7974,0.9358435382707088,0.6017898507251925,0.9910254091518192,0.14735810388858722
hsa-mir-7975,2.4985395671261177,0.0,0.0,0.0
hsa-mir-7976,1.4469391355292112,1.4582012113831333,1.0359919671613085,1.6820858070677835
hsa-mir-7977,6.244528403053947,6.918313818443312,5.463373965494818,0.0
hsa-mir-7978,7.357392376744105,6.786683337107408,6.267017781626611,8.065316235124222
hsa-mir-802,7.512362033852059,7.895312065001608,3.953935670966187,0.0
hsa-mir-8052,2.208284517330533,0.0,3.9466560102069153,0.0
hsa-mir-8053,0.0,0.0,0.0,0.0
hsa-mir-8054,0.0,0.0,0.0,0.0
hsa-mir-8055,0.0,0.0,0.0,0.0
hsa-mir-8056,0.0,0.0,0.0,0.0
hsa-mir-8057,0.0,0.0,0.0,0.0
hsa-mir-8058,1.7259222483349517,0.0,0.0,0.0
hsa-mir-8059,5.762957275156168,3.1890800480719586,0.0,0.0
hsa-mir-8060,0.0,0.0,0.0,0.0
hsa-mir-8061,0.0,0.0,0.0,0.0
hsa-mir-8062,0.0,0.0,0.0,0.0
hsa-mir-8063,0.0,0.0,0.0,0.0
hsa-mir-8064,4.7197126772429545,3.5882726832281597,0.0,0.0
hsa-mir-8065,0.0,0.0,0.0,0.0
hsa-mir-8066,0.0,5.235012088910949,5.495846805728571,5.291677223176022
hsa-mir-8067,0.0,0.0,0.0,0.0
hsa-mir-8068,0.0,0.0,0.0,0.0
hsa-mir-8069-1,0.0,0.0,0.0,0.0
hsa-mir-8069-2,0.0,0.0,0.0,0.0
hsa-mir-8070,0.0,0.0,0.0,0.0
hsa-mir-8071-1,0.0,0.0,0.0,0.0
hsa-mir-8071-2,0.0,0.0,0.0,0.0
hsa-mir-8072,0.015589654762604177,0.04806705234504133,-0.20534944136553696,-0.7954667775431139
hsa-mir-8073,3.2932940454434374,4.8251479502825685,5.311264362650312,0.0
hsa-mir-8074,0.0,0.0,0.0,0.0
hsa-mir-8075,1.6638153001887428,3.8635201688284844,0.0,0.0
hsa-mir-8076,0.0,0.0,0.0,0.0
hsa-mir-8077,5.855687332111461,6.154987711896584,5.517210891977014,7.089090771669905
hsa-mir-8078,0.0,0.0,0.0,0.0
hsa-mir-8079,4.432392866903269,5.153790862741579,3.8155988490465145,7.367010256583027
hsa-mir-8080,0.0,0.0,0.0,0.0
hsa-mir-8081,0.0,0.0,0.0,0.0
hsa-mir-8082,0.0,0.0,0.0,5.761413969362711
hsa-mir-8083,2.015023916984343,2.757937598523419,4.478339505436384,5.785381801661175
hsa-mir-8084,0.0,0.0,0.0,0.0
hsa-mir-8085,-2.867894397286216,-2.883956843111322,-2.1287545539322834,-9.296396918368696
hsa-mir-8086,2.1870257031441844,0.0,0.0,0.0
hsa-mir-8087,0.0,0.0,0.0,0.0
hsa-mir-8088,0.0,0.0,0.0,0.0
hsa-mir-8089,2.2419371797986916,0.0,0.0,0.0
hsa-mir-8485,0.0,0.0,0.0,0.0
hsa-mir-873,-0.7288135744345019,-1.6538293479975597,-0.8925073133811143,-3.131385446216962
hsa-mir-874,0.5045152199292875,0.5599945237955114,0.4573595335463718,0.3318490234938707
hsa-mir-875,4.521430904184328,-0.145617022284465,-1.2821562504402968,-7.36129782479246
hsa-mir-876,-0.5310973159597346,-1.1419923050689988,-0.3946691340641979,-2.8043607458332733
hsa-mir-877,0.15642440336495805,0.13422348106879278,0.17312357126575323,-0.29507561828054923
hsa-mir-885,0.691255004781519,-0.46725309890837674,-0.6773954969830734,-0.6787786291614355
hsa-mir-887,0.46375928761577284,0.31050862743339447,0.668666909299193,-0.040862089284840725
hsa-mir-888,0.26824639216193014,0.335250163757846,0.19258010842999926,3.0622091712227135
hsa-mir-889,0.3311469998100995,-0.5419017938956131,0.1573979158372664,0.30347230907467676
hsa-mir-890,6.797704599283515,7.919700901474887,7.556969744609361,9.581917316242322
hsa-mir-891a,2.502298295053472,2.61587056783314,2.566771520986861,6.163446949403199
hsa-mir-891b,2.672036766294468,3.2156342737602546,3.3054206232338434,4.57818002490365
hsa-mir-892a,3.6717032634904334,3.7207517171428632,3.853299075092719,5.674244790328753
hsa-mir-892b,3.678306312968726,3.585005448536187,3.517068656128274,5.647538512592808
hsa-mir-892c,-0.3666181476237323,1.032472498177902,0.24586957282297317,1.3673287072654674
hsa-mir-9-1,1.4129511216023782,1.04310089931804,1.1193112831406253,0.37940211881147096
hsa-mir-9-2,1.3895560547616168,1.0249476820435932,1.0941725348450082,0.36637901820160274
hsa-mir-9-3,1.3959097923670616,1.0281373675223109,1.1019702460393483,0.36350390979679414
hsa-mir-920,0.0,0.0,0.0,0.0
hsa-mir-921,0.0,0.0,4.1136385918570575,0.0
hsa-mir-922,6.387818531111402,3.9069842740632046,6.802730895532156,7.017699252693033
hsa-mir-924,3.2764256410422243,0.0,0.0,0.0
hsa-mir-92a-1,0.41130008904667903,0.3562801721011319,0.48890015128591324,0.10295475466661344
hsa-mir-92a-2,0.4138189551995336,0.3555164543412828,0.48953328863865325,0.11620086007519607
hsa-mir-92b,-0.06970129470634363,-0.08683908170892767,0.008558584985999753,-0.17586806154334308
hsa-mir-93,0.4876377573240923,0.39447245324701347,0.41039462941274196,0.35331487537931483
hsa-mir-933,6.924541221476149,7.896366022691042,7.584628409438913,7.200511061243385
hsa-mir-934,1.488030995529004,1.2617606811905613,1.3503987946031304,0.4343004409662789
hsa-mir-935,-0.3500817000913273,-0.20209823292362858,-0.5266510573924562,-0.7704784149314235
hsa-mir-936,-0.22541605023931655,-1.7655482737825692,-0.10924730787608447,2.0494082685437074
hsa-mir-937,-0.5291329690310664,-0.5375818051608465,-0.7146346030522303,-0.7819969295244656
hsa-mir-938,-0.5411158606630079,-1.1081926667244377,-0.5693300796967489,-0.36054350940021335
hsa-mir-939,-0.14083672406945907,-0.18680267340643256,-0.12461210011681538,-0.47259845915692406
hsa-mir-940,0.04432378320485061,0.035937524098542006,0.08279520147226681,0.16360627331821048
hsa-mir-941-1,6.723649970850271,5.9950667093923045,7.873827959829007,5.782011106142957
hsa-mir-941-2,0.0,0.0,0.0,0.0
hsa-mir-941-3,0.0,0.0,0.0,0.0
hsa-mir-941-4,0.0,0.0,0.0,0.0
hsa-mir-941-5,0.0,0.0,0.0,0.0
hsa-mir-942,0.6382848994211905,0.6128205045717661,0.6593601776616176,0.7450316235325863
hsa-mir-943,-0.5269917512214626,-0.535601675183389,-0.8563575425425632,-0.5056140489945532
hsa-mir-944,0.7530209445166296,0.6962326002953021,0.5313997528055757,1.0594863493021889
hsa-mir-95,-0.28537199481735265,-0.05329578424746153,-0.14107947576812707,-0.5412263063349836
hsa-mir-9500,0.0,0.0,0.0,0.0
hsa-mir-96,-0.017780020754140795,-0.037164978093734286,-0.08979428508307803,-0.06556143828556808
hsa-mir-98,-0.05768064826927889,-0.0957817136574131,0.02068097575979153,-0.13255391620424586
hsa-mir-99a,-0.23586853471001873,-0.3559613437698908,-0.3275128219139038,-0.37828134285079296
hsa-mir-99b,0.034681150950310054,0.023934015929909288,0.02546159340445925,-0.17907566165809932
stage,13.287856641840545,14.287784512498185,14.872722969303823,15.287748446474637
subtype,13.822633813931912,13.933907360950926,13.870020629254856,13.581561271348573
